0,101,102,0,95,224,225,226,227,228,105,6,32,32,27,28
105,0,0,0,105,229,230,231,232,233,4,5,32,32,26,95
0,95,101,102,7,80,82,81,80,81,8,32,32,27,28,105
0,0,0,7,8,32,32,32,32,32,32,32,32,26,95,105
0,105,0,1,32,32,32,32,32,32,32,32,27,28,105,105
0,0,105,1,32,32,32,32,32,32,32,32,26,95,105,105
101,102,105,1,32,32,32,32,32,32,32,27,28,105,105,95
0,95,105,1,32,32,32,32,32,32,32,26,95,105,28,95
105,0,0,1,32,32,32,32,32,32,32,17,0,0,105,238
0,238,0,1,32,32,32,32,32,32,32,17,95,0,0,0
101,102,95,1,32,32,32,32,32,32,32,17,101,102,95,0
0,0,0,1,32,32,32,32,32,32,32,17,95,0,0,0
105,0,105,1,32,32,32,32,32,32,32,17,101,102,95,0
0,238,0,241,32,32,32,32,32,32,32,249,0,105,0,0
0,0,95,242,243,244,245,246,247,244,243,248,238,238,95,95
101,102,0,242,32,32,32,32,32,32,32,248,0,95,238,0
0,0,0,242,196,196,196,196,196,196,196,248,105,0,238,0
95,105,95,2,32,32,32,32,32,32,32,17,0,0,105,238
0,0,238,3,32,32,32,32,32,32,32,17,95,0,0,0
0,0,238,2,32,32,32,32,32,32,32,17,101,102,95,0
105,238,95,2,32,32,32,32,32,32,32,19,0,0,0,95
0,0,0,3,32,216,220,32,32,32,32,19,105,95,0,0
0,101,102,2,32,32,32,32,32,32,32,17,0,0,0,0
238,0,0,2,32,32,32,32,32,32,32,17,0,105,238,0
0,0,95,3,32,32,32,32,216,220,32,17,95,0,0,0
0,238,105,10,11,32,32,32,32,32,32,20,0,238,95,0
0,0,0,0,12,32,32,32,32,32,32,21,22,0,95,0
0,0,95,95,10,11,32,32,32,32,32,32,20,0,101,102
0,0,238,95,0,12,32,32,32,32,32,32,21,22,95,0
0,105,238,0,0,6,216,220,32,32,32,32,27,28,95,0
0,105,238,0,4,5,32,32,32,32,32,32,26,0,0,0
0,238,0,0,6,32,32,32,32,32,32,27,28,95,95,0
0,238,105,4,5,32,32,32,32,32,32,26,0,0,95,238
238,105,105,6,32,32,32,32,32,32,27,28,0,238,95,0
105,105,4,5,32,32,32,32,44,48,26,0,0,0,105,0
0,0,2,32,32,32,32,32,52,96,17,95,238,0,105,0
