538,184,96,,,,,,,,,,,,,
96,0,96,0,7,80,82,81,80,81,23,0,96,0,96,0
97,0,97,7,8,224,225,226,227,228,24,23,97,0,97,96
64,65,0,2,16,229,230,231,232,233,16,19,64,65,0,97
66,67,96,2,16,16,16,16,16,16,16,18,66,67,0,0
68,69,97,2,16,16,16,16,16,16,16,17,68,69,0,0
0,0,0,3,16,16,16,16,16,16,16,19,0,96,0,96
0,64,65,2,16,16,16,16,16,16,16,19,0,97,0,97
0,66,67,2,16,16,16,16,16,16,16,19,96,64,65,0
96,68,69,2,16,16,16,16,16,16,16,19,97,66,67,0
97,0,0,2,16,16,16,16,16,16,16,19,0,68,69,0
0,0,96,2,16,16,16,16,16,16,16,18,0,96,0,0
96,0,97,2,16,16,16,16,16,16,16,17,0,97,0,91
97,70,71,3,16,16,16,16,16,16,16,19,0,0,0,0
0,72,73,240,243,244,245,246,247,244,243,248,70,71,0,0
0,74,75,241,16,16,16,16,16,16,16,249,72,73,64,65
96,91,0,242,61,79,79,79,79,79,61,250,74,75,66,67
97,0,0,1,16,16,16,16,16,16,16,19,70,71,68,69
0,0,96,2,16,16,16,16,16,16,16,18,72,73,90,0
70,71,97,2,16,16,16,16,16,16,16,17,74,75,0,0
72,73,0,2,16,16,16,16,16,16,16,19,91,96,0,0
74,75,96,3,16,16,16,16,16,16,16,19,0,97,0,0
0,0,97,13,15,16,16,16,16,16,16,25,23,0,0,96
90,64,65,0,13,14,16,16,16,16,16,16,24,23,0,97
0,66,67,90,0,13,15,16,16,16,16,16,16,25,23,0
0,68,69,91,0,0,13,14,16,16,16,16,16,16,24,23
0,91,70,71,0,96,0,13,15,16,16,16,16,16,16,17
0,0,72,73,0,97,0,7,9,16,16,16,16,16,16,17
0,0,74,75,96,0,7,8,16,16,16,16,16,16,30,31
0,0,0,0,97,7,9,16,16,16,16,16,16,29,31,96
70,71,96,0,7,8,16,16,16,16,16,16,29,31,0,97
72,73,97,7,9,16,16,16,16,16,16,30,31,70,71,0
74,75,7,8,16,16,16,16,16,16,29,31,0,72,73,0
0,7,9,16,16,16,16,16,16,29,31,96,0,74,75,0
7,8,16,16,16,16,16,16,30,31,0,97,0,0,0,0
3,16,16,16,16,16,16,29,31,0,96,0,0,90,0,0
2,16,16,16,16,16,16,19,70,71,97,0,0,0,0,0
3,16,16,16,16,16,16,18,72,73,0,0,96,0,0,0
1,16,16,16,16,16,208,209,74,75,0,0,97,0,0,0
3,16,16,16,137,130,211,212,213,0,91,96,0,0,90,0
2,16,16,16,131,132,130,214,96,0,0,97,0,91,0,0
3,16,16,16,131,138,132,18,97,0,96,0,0,0,0,0
1,16,16,16,131,138,132,17,0,90,97,0,0,64,65,0
2,16,16,16,134,132,136,22,0,96,0,70,71,66,67,0
2,16,16,16,16,16,16,21,20,97,0,72,73,68,69,0
10,11,16,16,16,16,16,16,24,23,0,74,75,0,0,0
0,12,16,16,16,16,16,16,16,25,23,0,96,0,96,0
0,13,15,16,16,16,16,16,16,16,24,23,97,0,97,0
96,0,13,14,16,16,16,16,16,16,16,25,23,0,0,90
97,0,0,13,14,16,16,16,16,16,16,16,24,23,0,96
70,71,0,0,13,15,16,16,16,16,16,16,16,22,0,97
72,73,0,64,65,13,15,16,16,16,16,16,16,21,20,0
74,75,0,66,67,0,10,11,16,16,16,16,16,16,22,0
0,0,0,68,69,96,0,12,16,16,16,16,16,16,21,20
0,0,70,71,91,97,0,10,11,16,16,16,62,63,16,18
0,0,72,73,0,0,96,0,12,16,16,16,16,16,16,18
90,0,74,75,70,71,97,0,3,16,16,16,16,16,16,18
0,0,0,0,72,73,70,71,3,16,16,16,16,16,16,19
0,0,91,96,74,75,72,73,2,16,16,16,16,16,16,18
0,0,0,97,0,0,74,75,3,16,16,16,16,16,16,17
0,0,0,0,0,0,0,184,185,186,16,16,16,16,16,19
0,0,0,90,0,70,71,187,188,189,16,16,16,16,16,18
0,0,70,71,0,72,73,96,191,16,16,16,16,16,16,18
0,0,72,73,0,74,75,97,2,16,16,16,16,16,16,19
70,71,74,75,0,96,0,91,2,16,16,16,16,16,16,18
72,73,0,0,0,97,0,96,3,16,16,16,16,16,208,209
74,75,90,0,0,0,0,97,2,16,16,16,16,16,211,212
0,0,0,70,71,0,0,0,3,16,16,16,16,16,16,214
0,0,91,72,73,70,71,184,185,186,16,16,16,16,16,19
0,90,0,74,75,72,73,187,188,189,16,32,33,34,16,18
0,0,0,0,0,74,75,96,191,16,16,16,16,16,16,18
0,0,0,70,71,0,0,97,2,16,16,16,16,16,16,19
0,64,65,72,73,0,0,0,2,16,16,16,16,16,16,18
0,66,67,74,75,0,96,0,6,16,16,16,16,16,27,28
0,68,69,0,0,0,97,4,5,16,16,16,16,16,26,0
0,0,0,0,0,0,0,6,16,16,195,196,197,27,28,0
0,0,90,70,71,0,4,5,16,16,16,16,16,26,96,0
0,0,0,72,73,184,185,186,16,16,16,16,16,18,97,91
0,91,0,74,75,187,188,189,16,16,16,16,16,19,0,0
0,0,70,71,0,190,191,16,16,16,16,16,16,18,98,0
0,96,72,73,0,98,3,16,16,16,16,16,16,17,99,0
0,97,74,75,0,98,1,16,16,16,16,16,16,19,100,0
90,0,0,0,0,99,2,16,16,16,16,16,16,18,101,0
0,0,0,64,65,100,2,16,16,16,16,16,208,209,98,0
0,70,71,66,67,101,2,16,16,16,16,16,211,212,99,0
0,72,73,68,69,98,3,16,16,16,16,16,16,214,100,0
0,74,75,0,0,99,3,16,16,16,16,16,16,19,101,0
0,0,0,96,90,100,2,16,16,16,16,16,16,18,98,0
0,0,0,97,0,101,3,16,16,16,16,16,16,17,99,0
70,71,91,0,0,98,1,16,16,16,16,16,16,19,100,0
72,73,0,0,0,99,2,16,16,16,16,16,16,18,101,0
74,75,70,71,91,100,2,16,16,32,33,34,16,18,98,0
0,90,72,73,0,101,2,16,16,16,16,16,16,19,99,0
0,0,74,75,0,98,3,16,16,16,16,16,16,18,100,0
0,0,96,0,0,102,3,16,16,16,16,16,16,19,101,0
0,0,97,0,0,0,2,16,16,16,16,16,208,209,98,0
0,64,65,0,0,184,185,186,16,16,16,16,211,212,99,0
0,66,67,0,0,187,188,189,16,16,16,16,16,214,100,91
0,68,69,0,0,190,191,16,16,16,16,16,92,18,101,0
0,0,91,0,0,0,2,16,16,16,16,92,92,18,102,0
0,0,70,71,90,0,2,16,16,16,16,92,93,19,0,0
91,0,72,73,0,0,6,16,16,16,93,92,27,28,96,0
0,0,74,75,0,4,5,16,16,16,92,92,26,0,97,0
70,71,0,0,0,6,16,16,16,92,93,27,28,0,0,0
72,73,96,0,4,5,16,16,16,92,92,26,0,70,71,91
74,75,97,0,6,16,16,16,93,92,27,28,0,72,73,0
0,0,0,4,5,16,16,16,92,92,26,0,0,74,75,0
0,0,184,185,186,16,16,16,92,93,18,98,96,0,0,0
0,96,187,188,189,16,16,16,16,92,18,99,97,0,0,0
90,97,190,191,16,16,16,16,16,92,19,100,0,70,71,0
0,0,98,2,16,16,16,16,16,16,18,101,0,72,73,0
0,91,99,3,16,16,16,16,16,16,17,98,0,74,75,0
0,96,101,1,16,16,16,16,16,16,19,99,0,0,64,65
0,97,98,2,16,16,16,16,16,16,18,100,0,0,66,67
0,0,99,2,16,16,16,16,16,16,18,101,0,0,68,69
0,0,100,2,16,16,16,16,16,16,19,98,0,0,0,0
70,71,101,2,16,62,63,16,16,16,18,99,96,0,0,0
72,73,102,2,32,33,34,16,16,208,209,100,97,0,90,0
74,75,0,2,16,16,16,16,16,211,212,101,0,0,0,0
0,0,0,10,11,16,16,16,16,16,214,98,0,0,0,91
0,0,91,0,12,16,16,16,16,16,17,99,70,71,0,96
70,71,0,0,10,11,16,16,16,16,19,101,72,73,0,97
72,73,0,70,71,12,16,16,16,16,22,102,74,75,91,0
74,75,0,72,73,10,11,16,16,16,21,20,0,0,0,0
0,0,0,74,75,0,12,16,16,16,16,22,0,70,71,0
0,0,0,96,0,0,10,11,16,16,16,21,20,72,73,0
0,0,0,97,0,0,0,12,16,16,16,16,22,74,75,0
0,0,90,0,70,71,0,10,11,16,16,16,21,20,0,0
0,0,0,0,72,73,96,0,12,16,16,16,16,22,0,0
0,0,0,0,74,75,97,0,10,11,16,16,16,21,20,0
0,0,91,0,0,90,0,0,96,12,16,16,16,16,22,0
0,0,0,0,0,70,71,0,97,6,16,16,137,130,21,20
0,90,0,64,65,72,73,0,4,5,16,16,134,136,16,17
0,0,0,66,67,74,75,0,6,16,16,16,16,16,27,28
0,0,0,68,69,0,0,4,5,16,16,16,16,16,26,0
90,0,0,0,0,96,0,6,16,16,16,16,16,27,28,0
0,0,0,0,0,97,4,5,16,16,16,16,16,26,0,0
0,0,70,71,0,0,6,16,16,16,16,16,27,28,96,96
0,0,72,73,0,4,5,16,16,16,16,16,26,0,97,97
70,71,74,75,0,6,16,16,16,16,16,27,28,70,71,0
72,73,0,0,4,5,16,16,16,16,16,26,0,72,73,0
74,75,0,0,6,16,16,16,16,16,27,28,0,74,75,0
0,0,0,4,5,16,16,16,16,16,26,0,0,64,65,0
96,96,0,6,16,16,16,16,16,27,28,96,0,66,67,0
97,97,4,5,16,16,16,16,16,26,0,97,0,68,69,0
96,0,6,16,16,16,16,16,27,28,0,90,0,0,0,0
97,4,5,16,16,16,16,16,26,70,65,0,70,71,0,0
0,6,16,16,16,16,16,27,28,72,67,0,72,73,0,0
4,5,16,16,16,16,16,26,0,74,69,0,74,75,0,0
2,16,16,16,16,16,16,22,0,0,90,0,0,0,90,0
10,11,16,16,16,16,16,21,20,96,0,0,0,70,71,0
0,12,16,16,16,16,16,16,22,97,0,70,71,72,73,0
90,10,11,16,16,16,62,63,21,20,0,72,73,74,75,0
0,0,12,16,16,16,16,16,16,22,0,74,75,0,0,0
64,65,10,11,16,16,16,16,16,21,20,0,90,0,0,0
66,67,0,12,16,16,16,16,16,16,22,91,96,0,0,0
68,69,96,10,11,16,16,16,16,16,21,20,97,70,71,0
0,0,97,0,12,16,16,16,16,16,16,22,0,72,73,0
0,70,71,0,10,11,16,16,16,16,16,21,20,74,75,0
0,72,73,0,0,12,16,16,16,16,16,16,22,0,91,0
0,74,75,70,71,10,11,16,16,16,16,16,21,20,96,0
0,0,0,72,73,0,12,16,16,16,16,16,16,22,97,0
0,0,96,74,75,0,10,11,16,16,16,16,16,21,20,96
0,0,97,0,91,0,0,12,16,16,16,16,16,16,22,97
0,0,0,0,0,64,65,10,11,16,16,16,16,16,21,20
0,90,0,96,90,66,67,0,12,16,16,16,16,16,16,18
65,0,0,97,0,68,69,98,3,16,16,16,16,16,208,209
67,0,0,70,71,0,0,102,2,16,16,16,16,16,211,212
69,90,0,72,73,0,0,184,185,186,16,16,16,16,16,214
0,0,96,74,75,0,0,187,188,189,16,16,16,16,16,19
0,0,97,0,0,0,0,98,191,16,16,16,16,16,16,18
0,0,0,0,0,90,0,99,3,16,16,16,16,16,16,17
0,90,0,0,70,71,0,100,1,16,16,16,16,16,16,19
0,0,0,0,72,73,0,101,2,16,16,16,16,16,208,209
64,65,0,96,74,75,0,102,2,16,16,16,16,16,211,212
66,67,0,97,90,0,0,0,2,35,33,36,16,16,16,214
68,69,0,0,70,71,96,0,6,16,16,16,16,16,16,19
0,0,0,0,72,73,97,4,5,16,16,16,16,16,27,28
0,0,70,71,74,75,0,6,16,16,16,16,16,16,26,0
0,0,72,73,0,0,4,5,16,16,16,16,16,27,28,84
0,0,74,75,96,0,6,16,16,16,16,16,16,26,84,96
96,0,0,0,97,4,5,16,16,16,16,16,27,28,84,97
97,0,0,0,0,6,16,16,16,16,16,16,26,84,70,71
0,0,84,84,4,5,16,16,16,16,16,27,28,85,72,73
85,85,0,85,3,198,199,200,201,16,16,26,85,84,74,75
85,85,70,71,2,202,203,204,205,16,16,18,84,85,85,85
84,87,72,73,3,16,16,16,16,16,16,19,85,87,86,84
85,84,74,75,1,16,16,16,16,16,16,18,84,84,85,85
85,85,85,85,2,16,16,16,16,16,16,17,87,85,84,84
84,96,84,85,2,16,16,16,16,16,16,19,84,70,71,85
85,97,85,84,2,16,16,16,16,16,16,19,85,72,73,84
84,84,84,85,3,16,16,16,16,16,16,19,85,74,75,85
85,84,85,87,1,16,16,16,16,16,16,18,96,85,84,84
84,85,84,87,2,16,16,16,16,16,16,19,97,84,85,85
87,84,85,85,2,16,16,16,16,16,16,18,85,86,86,84
84,85,84,84,2,16,16,16,16,16,16,17,85,85,85,85
85,84,85,85,2,16,16,16,16,16,16,19,86,87,86,87
84,87,84,87,3,16,16,137,130,16,16,18,85,85,85,85
85,85,87,85,1,16,16,134,136,16,16,19,84,84,84,84
84,84,84,87,2,16,16,16,16,16,16,18,86,85,85,84
85,84,84,84,2,16,16,16,16,16,16,17,84,84,84,85
84,85,86,85,2,16,16,16,16,16,16,19,85,85,84,84
85,84,84,84,6,16,16,16,16,16,16,22,84,84,84,85
84,85,85,4,5,16,16,16,16,16,16,21,20,85,85,84
85,87,84,6,16,16,16,16,16,16,16,16,22,84,86,85
84,85,4,5,16,16,16,16,16,16,16,16,21,20,87,84
85,84,6,92,16,16,16,16,16,16,16,16,16,22,84,84
84,4,5,93,16,16,16,27,11,16,16,16,16,21,20,85
85,3,92,92,16,16,16,26,12,16,16,16,16,16,18,84
84,3,92,93,16,16,16,18,3,16,16,16,16,16,18,84
86,3,93,92,16,16,16,19,2,16,16,16,16,16,18,85
84,2,92,16,16,16,16,18,3,16,16,16,16,16,18,84
85,3,92,16,16,16,16,17,1,16,16,16,16,16,19,85
87,2,16,16,16,16,16,19,2,16,16,16,16,16,18,84
85,3,16,16,16,16,16,18,2,16,16,16,16,16,18,85
